diggCount,followerCount,followingCount,heartCount,videoCount,downloadSetting,duetSetting,openFavorite,stitchSetting,verified,signatureLength,nicknameLength,nicknameNumSpecialCharacters,uniqueIdNumDigits,uniqueIdLength,fake
-0.2252813234629755,-0.1016533734877642,-0.107063630645348,-0.1043642583546187,-0.2060219950561959,0,0,0,0,0,-0.4471524202598249,-0.6910231055511448,0,2,0.1002538792111917,0
-0.2008132635333931,-0.1019009109562148,-0.1934987102626909,-0.1043643108196737,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,-0.2239089375685892,1
-0.2098003471568179,-0.1018728965117334,3.9380066297535854,-0.1043643370522012,-0.2124389374217504,0,0,1,0,0,-0.4471524202598249,-0.9229266358943296,0,3,2.369393596669659,1
0.1533937935988795,-0.1012657637969064,-0.353106344053446,-0.1024100137526657,0.0859488825765314,3,0,0,0,0,3.33800683001265,-1.6186372269238838,3,3,-1.5205602046877134,0
-0.2004073952407223,-0.1018999924498384,-0.2264263596407264,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,0.1002538792111917,1
-0.2233099631842888,-0.1014462502998769,0.047056061582401,-0.1043605595682397,-0.1963965815078643,0,0,0,0,0,-0.4471524202598249,0.0046874854784094,1,3,0.4244166959909728,0
0.271501466766082,-0.1014820720485581,-0.4038698035112505,-0.104346341538329,-0.0905170324762159,3,3,0,3,0,0.0381244066981847,1.3961086675375178,2,0,0.4244166959909728,0
-0.0537729792172295,-0.101859578169275,-0.4089004166106726,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,0.9323016068511484,0,0,0.4244166959909728,0
1.6702395656789886,-0.1014416577679947,0.1513269512795132,-0.1043466825611866,-0.0423899647345575,3,0,0,0,0,0.2322351374813886,-1.1548301662375142,2,3,-1.5205602046877134,0
-0.2053937771221064,-0.1018986146902737,-0.1624003747389908,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,0.1002538792111917,1
-0.2088726482021418,-0.1018999924498384,-0.161943046275407,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,-0.2239089375685892,1
-0.2213965840902693,-0.101471509225229,-0.4715544161216567,-0.1043634451462659,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-1.8505407572670685,3,0,0.1002538792111917,0
1.867375593547662,-0.1010320039241024,-0.4308521828626963,-0.1018092888726743,-0.2092304662389732,3,0,0,0,0,-0.3500970548682229,-2.314347817953438,1,1,-2.817211471806837,0
